"Step","Conventional RGCN - loss","Conventional RGCN - loss__MIN","Conventional RGCN - loss__MAX","Med-LINK - loss","Med-LINK - loss__MIN","Med-LINK - loss__MAX"
"496","0.4957650601863861","0.4957650601863861","0.4957650601863861","0.03123108297586441","0.03123108297586441","0.03123108297586441"
"497","0.49107953906059265","0.49107953906059265","0.49107953906059265","0.03421671688556671","0.03421671688556671","0.03421671688556671"
"498","0.49624547362327576","0.49624547362327576","0.49624547362327576","0.03125555440783501","0.03125555440783501","0.03125555440783501"
"499","0.4979515075683594","0.4979515075683594","0.4979515075683594","0.03036004677414894","0.03036004677414894","0.03036004677414894"
"500","0.48945286870002747","0.48945286870002747","0.48945286870002747","0.03128165379166603","0.03128165379166603","0.03128165379166603"
"501","0.49094659090042114","0.49094659090042114","0.49094659090042114","0.033081747591495514","0.033081747591495514","0.033081747591495514"
"502","0.4964260160923004","0.4964260160923004","0.4964260160923004","0.033904630690813065","0.033904630690813065","0.033904630690813065"
"503","0.5004256963729858","0.5004256963729858","0.5004256963729858","0.03165937960147858","0.03165937960147858","0.03165937960147858"
"504","0.4975767135620117","0.4975767135620117","0.4975767135620117","0.033862918615341187","0.033862918615341187","0.033862918615341187"
"505","0.49038416147232056","0.49038416147232056","0.49038416147232056","0.03249462693929672","0.03249462693929672","0.03249462693929672"
"506","0.4930395185947418","0.4930395185947418","0.4930395185947418","0.033056385815143585","0.033056385815143585","0.033056385815143585"
"507","0.5014156699180603","0.5014156699180603","0.5014156699180603","0.032476212829351425","0.032476212829351425","0.032476212829351425"
"508","0.4922501742839813","0.4922501742839813","0.4922501742839813","0.035153552889823914","0.035153552889823914","0.035153552889823914"
"510","0.495083749294281","0.495083749294281","0.495083749294281","0.033201172947883606","0.033201172947883606","0.033201172947883606"
"511","0.4956965744495392","0.4956965744495392","0.4956965744495392","0.03764331340789795","0.03764331340789795","0.03764331340789795"
"512","0.5057841539382935","0.5057841539382935","0.5057841539382935","0.032797154039144516","0.032797154039144516","0.032797154039144516"
"513","0.49957334995269775","0.49957334995269775","0.49957334995269775","0.03478362411260605","0.03478362411260605","0.03478362411260605"
"514","0.4908706843852997","0.4908706843852997","0.4908706843852997","0.032394539564847946","0.032394539564847946","0.032394539564847946"
"515","0.503929615020752","0.503929615020752","0.503929615020752","0.03282531723380089","0.03282531723380089","0.03282531723380089"
"516","0.4977888762950897","0.4977888762950897","0.4977888762950897","0.036698468029499054","0.036698468029499054","0.036698468029499054"
"517","0.49397552013397217","0.49397552013397217","0.49397552013397217","0.03265121206641197","0.03265121206641197","0.03265121206641197"
"518","0.49758288264274597","0.49758288264274597","0.49758288264274597","0.031089624390006065","0.031089624390006065","0.031089624390006065"
"519","0.49780112504959106","0.49780112504959106","0.49780112504959106","0.03352607041597366","0.03352607041597366","0.03352607041597366"
"520","0.49086296558380127","0.49086296558380127","0.49086296558380127","0.032756272703409195","0.032756272703409195","0.032756272703409195"
"521","0.49264559149742126","0.49264559149742126","0.49264559149742126","0.03249567002058029","0.03249567002058029","0.03249567002058029"
"522","0.5004947781562805","0.5004947781562805","0.5004947781562805","0.03268389403820038","0.03268389403820038","0.03268389403820038"
"523","0.4962281584739685","0.4962281584739685","0.4962281584739685","0.032097190618515015","0.032097190618515015","0.032097190618515015"
"524","0.49822530150413513","0.49822530150413513","0.49822530150413513","0.032185569405555725","0.032185569405555725","0.032185569405555725"
"525","0.49946317076683044","0.49946317076683044","0.49946317076683044","0.03387848660349846","0.03387848660349846","0.03387848660349846"
"526","0.4968288540840149","0.4968288540840149","0.4968288540840149","0.035762496292591095","0.035762496292591095","0.035762496292591095"
"527","0.4980579614639282","0.4980579614639282","0.4980579614639282","0.03291989862918854","0.03291989862918854","0.03291989862918854"
"528","0.5005955696105957","0.5005955696105957","0.5005955696105957","0.03236173838376999","0.03236173838376999","0.03236173838376999"
"529","0.4953984022140503","0.4953984022140503","0.4953984022140503","0.0325951874256134","0.0325951874256134","0.0325951874256134"
"530","0.49682506918907166","0.49682506918907166","0.49682506918907166","0.033357009291648865","0.033357009291648865","0.033357009291648865"
"531","0.4939098060131073","0.4939098060131073","0.4939098060131073","0.03185921162366867","0.03185921162366867","0.03185921162366867"
"532","0.4952405095100403","0.4952405095100403","0.4952405095100403","0.03232657536864281","0.03232657536864281","0.03232657536864281"
"533","0.49392858147621155","0.49392858147621155","0.49392858147621155","0.032715242356061935","0.032715242356061935","0.032715242356061935"
"534","0.49537259340286255","0.49537259340286255","0.49537259340286255","0.03113914653658867","0.03113914653658867","0.03113914653658867"
"535","0.49866682291030884","0.49866682291030884","0.49866682291030884","0.03197663277387619","0.03197663277387619","0.03197663277387619"
"536","0.48777464032173157","0.48777464032173157","0.48777464032173157","0.03240233659744263","0.03240233659744263","0.03240233659744263"
"537","0.49363282322883606","0.49363282322883606","0.49363282322883606","0.03400446102023125","0.03400446102023125","0.03400446102023125"
"538","0.4886360466480255","0.4886360466480255","0.4886360466480255","0.03121577389538288","0.03121577389538288","0.03121577389538288"
"539","0.49062517285346985","0.49062517285346985","0.49062517285346985","0.0313635915517807","0.0313635915517807","0.0313635915517807"
"540","0.4962114691734314","0.4962114691734314","0.4962114691734314","0.030407624319195747","0.030407624319195747","0.030407624319195747"
"541","0.4927693009376526","0.4927693009376526","0.4927693009376526","0.03217998519539833","0.03217998519539833","0.03217998519539833"
"542","0.49392086267471313","0.49392086267471313","0.49392086267471313","0.03211376443505287","0.03211376443505287","0.03211376443505287"
"543","0.4971943199634552","0.4971943199634552","0.4971943199634552","0.031162496656179428","0.031162496656179428","0.031162496656179428"
"544","0.4953312873840332","0.4953312873840332","0.4953312873840332","0.031158776953816414","0.031158776953816414","0.031158776953816414"
"545","0.4974922239780426","0.4974922239780426","0.4974922239780426","0.03316541016101837","0.03316541016101837","0.03316541016101837"
"546","0.48700639605522156","0.48700639605522156","0.48700639605522156","0.032565195113420486","0.032565195113420486","0.032565195113420486"
"547","0.49539297819137573","0.49539297819137573","0.49539297819137573","0.03248155862092972","0.03248155862092972","0.03248155862092972"
"548","0.4939171075820923","0.4939171075820923","0.4939171075820923","0.03174566105008125","0.03174566105008125","0.03174566105008125"
"549","0.4939376413822174","0.4939376413822174","0.4939376413822174","0.03166782110929489","0.03166782110929489","0.03166782110929489"
"550","0.49263671040534973","0.49263671040534973","0.49263671040534973","0.03230497986078262","0.03230497986078262","0.03230497986078262"
"551","0.4906198978424072","0.4906198978424072","0.4906198978424072","0.03276793286204338","0.03276793286204338","0.03276793286204338"
"552","0.48545077443122864","0.48545077443122864","0.48545077443122864","0.033909011632204056","0.033909011632204056","0.033909011632204056"
"553","0.4979868233203888","0.4979868233203888","0.4979868233203888","0.03296683728694916","0.03296683728694916","0.03296683728694916"
"554","0.49342843890190125","0.49342843890190125","0.49342843890190125","0.029808765277266502","0.029808765277266502","0.029808765277266502"
"555","0.4959060549736023","0.4959060549736023","0.4959060549736023","0.031046036630868912","0.031046036630868912","0.031046036630868912"
"556","0.4958944618701935","0.4958944618701935","0.4958944618701935","0.03228450194001198","0.03228450194001198","0.03228450194001198"
"557","0.4927082657814026","0.4927082657814026","0.4927082657814026","0.0322500616312027","0.0322500616312027","0.0322500616312027"
"558","0.49470892548561096","0.49470892548561096","0.49470892548561096","0.03142507001757622","0.03142507001757622","0.03142507001757622"
"559","0.49995970726013184","0.49995970726013184","0.49995970726013184","0.033637598156929016","0.033637598156929016","0.033637598156929016"
"561","0.4940018653869629","0.4940018653869629","0.4940018653869629","0.031223800033330917","0.031223800033330917","0.031223800033330917"
"562","0.4908294975757599","0.4908294975757599","0.4908294975757599","0.03396879509091377","0.03396879509091377","0.03396879509091377"
"563","0.4963868260383606","0.4963868260383606","0.4963868260383606","0.030885806307196617","0.030885806307196617","0.030885806307196617"
"564","0.487289160490036","0.487289160490036","0.487289160490036","0.03111996129155159","0.03111996129155159","0.03111996129155159"
"565","0.49795135855674744","0.49795135855674744","0.49795135855674744","0.03147492557764053","0.03147492557764053","0.03147492557764053"
"566","0.4981050193309784","0.4981050193309784","0.4981050193309784","0.033889662474393845","0.033889662474393845","0.033889662474393845"
"567","0.4919756054878235","0.4919756054878235","0.4919756054878235","0.03145565837621689","0.03145565837621689","0.03145565837621689"
"568","0.4991188943386078","0.4991188943386078","0.4991188943386078","0.03313714638352394","0.03313714638352394","0.03313714638352394"
"569","0.48917046189308167","0.48917046189308167","0.48917046189308167","0.03180013969540596","0.03180013969540596","0.03180013969540596"
"570","0.49278193712234497","0.49278193712234497","0.49278193712234497","0.031215690076351166","0.031215690076351166","0.031215690076351166"
"571","0.49780842661857605","0.49780842661857605","0.49780842661857605","0.03267601877450943","0.03267601877450943","0.03267601877450943"
"572","0.49998411536216736","0.49998411536216736","0.49998411536216736","0.033367402851581573","0.033367402851581573","0.033367402851581573"
"573","0.5009366273880005","0.5009366273880005","0.5009366273880005","0.03201713413000107","0.03201713413000107","0.03201713413000107"
"574","0.49372565746307373","0.49372565746307373","0.49372565746307373","0.03333820030093193","0.03333820030093193","0.03333820030093193"
"575","0.48454993963241577","0.48454993963241577","0.48454993963241577","0.03334992751479149","0.03334992751479149","0.03334992751479149"
"576","0.49024510383605957","0.49024510383605957","0.49024510383605957","0.0339210145175457","0.0339210145175457","0.0339210145175457"
"577","0.4925139248371124","0.4925139248371124","0.4925139248371124","0.032760005444288254","0.032760005444288254","0.032760005444288254"
"578","0.49298375844955444","0.49298375844955444","0.49298375844955444","0.033530306071043015","0.033530306071043015","0.033530306071043015"
"579","0.4951693117618561","0.4951693117618561","0.4951693117618561","0.031164586544036865","0.031164586544036865","0.031164586544036865"
"580","0.49247241020202637","0.49247241020202637","0.49247241020202637","0.03162930905818939","0.03162930905818939","0.03162930905818939"
"581","0.499175101518631","0.499175101518631","0.499175101518631","0.03181125596165657","0.03181125596165657","0.03181125596165657"
"582","0.49765443801879883","0.49765443801879883","0.49765443801879883","0.033078763633966446","0.033078763633966446","0.033078763633966446"
"583","0.49109479784965515","0.49109479784965515","0.49109479784965515","0.03222673758864403","0.03222673758864403","0.03222673758864403"
"584","0.4993816614151001","0.4993816614151001","0.4993816614151001","0.03217543289065361","0.03217543289065361","0.03217543289065361"
"585","0.4961693286895752","0.4961693286895752","0.4961693286895752","0.032297804951667786","0.032297804951667786","0.032297804951667786"
"586","0.5028842687606812","0.5028842687606812","0.5028842687606812","0.03208169713616371","0.03208169713616371","0.03208169713616371"
"587","0.4938403069972992","0.4938403069972992","0.4938403069972992","0.031418830156326294","0.031418830156326294","0.031418830156326294"
"588","0.49520957469940186","0.49520957469940186","0.49520957469940186","0.03196491301059723","0.03196491301059723","0.03196491301059723"
"589","0.4934796988964081","0.4934796988964081","0.4934796988964081","0.031917668879032135","0.031917668879032135","0.031917668879032135"
"590","0.5000076293945312","0.5000076293945312","0.5000076293945312","0.03263329342007637","0.03263329342007637","0.03263329342007637"
"591","0.4925914406776428","0.4925914406776428","0.4925914406776428","0.033585913479328156","0.033585913479328156","0.033585913479328156"
"592","0.48973867297172546","0.48973867297172546","0.48973867297172546","0.031803060322999954","0.031803060322999954","0.031803060322999954"
"593","0.4944014847278595","0.4944014847278595","0.4944014847278595","0.030192675068974495","0.030192675068974495","0.030192675068974495"
"594","0.49540895223617554","0.49540895223617554","0.49540895223617554","0.033482782542705536","0.033482782542705536","0.033482782542705536"
"595","0.49448680877685547","0.49448680877685547","0.49448680877685547","0.031165095046162605","0.031165095046162605","0.031165095046162605"
"596","0.49455583095550537","0.49455583095550537","0.49455583095550537","0.030894054099917412","0.030894054099917412","0.030894054099917412"
"597","0.4940682649612427","0.4940682649612427","0.4940682649612427","0.030904976651072502","0.030904976651072502","0.030904976651072502"
"598","0.4871361553668976","0.4871361553668976","0.4871361553668976","0.02983255498111248","0.02983255498111248","0.02983255498111248"
"599","0.4951638877391815","0.4951638877391815","0.4951638877391815","0.03164072334766388","0.03164072334766388","0.03164072334766388"
"600","0.5033710598945618","0.5033710598945618","0.5033710598945618","0.03189844638109207","0.03189844638109207","0.03189844638109207"
"601","0.5002052187919617","0.5002052187919617","0.5002052187919617","0.03283044323325157","0.03283044323325157","0.03283044323325157"
"602","0.4914551377296448","0.4914551377296448","0.4914551377296448","0.033083751797676086","0.033083751797676086","0.033083751797676086"
"603","0.4923427104949951","0.4923427104949951","0.4923427104949951","0.03285209462046623","0.03285209462046623","0.03285209462046623"
"604","0.49177613854408264","0.49177613854408264","0.49177613854408264","0.03407379239797592","0.03407379239797592","0.03407379239797592"
"605","0.49205952882766724","0.49205952882766724","0.49205952882766724","0.03397601097822189","0.03397601097822189","0.03397601097822189"
"606","0.4941916763782501","0.4941916763782501","0.4941916763782501","0.03158615529537201","0.03158615529537201","0.03158615529537201"
"607","0.48849594593048096","0.48849594593048096","0.48849594593048096","0.03180526942014694","0.03180526942014694","0.03180526942014694"
"608","0.4918653964996338","0.4918653964996338","0.4918653964996338","0.032406456768512726","0.032406456768512726","0.032406456768512726"
"609","0.4951641857624054","0.4951641857624054","0.4951641857624054","0.03222962096333504","0.03222962096333504","0.03222962096333504"
"610","0.49448493123054504","0.49448493123054504","0.49448493123054504","0.030944276601076126","0.030944276601076126","0.030944276601076126"
"612","0.4962739050388336","0.4962739050388336","0.4962739050388336","0.032844360917806625","0.032844360917806625","0.032844360917806625"
"613","0.49925166368484497","0.49925166368484497","0.49925166368484497","0.030171699821949005","0.030171699821949005","0.030171699821949005"
"614","0.49511975049972534","0.49511975049972534","0.49511975049972534","0.03125141188502312","0.03125141188502312","0.03125141188502312"
"615","0.49366432428359985","0.49366432428359985","0.49366432428359985","0.031028082594275475","0.031028082594275475","0.031028082594275475"
"616","0.4927271604537964","0.4927271604537964","0.4927271604537964","0.031611062586307526","0.031611062586307526","0.031611062586307526"
"617","0.4989016652107239","0.4989016652107239","0.4989016652107239","0.030295778065919876","0.030295778065919876","0.030295778065919876"
"618","0.49369966983795166","0.49369966983795166","0.49369966983795166","0.03262263163924217","0.03262263163924217","0.03262263163924217"
"619","0.4907233417034149","0.4907233417034149","0.4907233417034149","0.03144582360982895","0.03144582360982895","0.03144582360982895"
"620","0.49321410059928894","0.49321410059928894","0.49321410059928894","0.03131464123725891","0.03131464123725891","0.03131464123725891"
"621","0.4908789396286011","0.4908789396286011","0.4908789396286011","0.031150512397289276","0.031150512397289276","0.031150512397289276"
"622","0.49095869064331055","0.49095869064331055","0.49095869064331055","0.03259590268135071","0.03259590268135071","0.03259590268135071"
"623","0.4968497157096863","0.4968497157096863","0.4968497157096863","0.033264897763729095","0.033264897763729095","0.033264897763729095"
"624","0.4946916997432709","0.4946916997432709","0.4946916997432709","0.031123504042625427","0.031123504042625427","0.031123504042625427"
"625","0.49506983160972595","0.49506983160972595","0.49506983160972595","0.03433188050985336","0.03433188050985336","0.03433188050985336"
"626","0.48979875445365906","0.48979875445365906","0.48979875445365906","0.03150995075702667","0.03150995075702667","0.03150995075702667"
"627","0.49244746565818787","0.49244746565818787","0.49244746565818787","0.03271428123116493","0.03271428123116493","0.03271428123116493"
"628","0.48921462893486023","0.48921462893486023","0.48921462893486023","0.03228366747498512","0.03228366747498512","0.03228366747498512"
"629","0.4900282621383667","0.4900282621383667","0.4900282621383667","0.031862687319517136","0.031862687319517136","0.031862687319517136"
"630","0.5024427771568298","0.5024427771568298","0.5024427771568298","0.030932413414120674","0.030932413414120674","0.030932413414120674"
"631","0.5026926398277283","0.5026926398277283","0.5026926398277283","0.03301253542304039","0.03301253542304039","0.03301253542304039"
"632","0.49649903178215027","0.49649903178215027","0.49649903178215027","0.030293669551610947","0.030293669551610947","0.030293669551610947"
"633","0.502920389175415","0.502920389175415","0.502920389175415","0.03168158605694771","0.03168158605694771","0.03168158605694771"
"634","0.4950805902481079","0.4950805902481079","0.4950805902481079","0.03220577538013458","0.03220577538013458","0.03220577538013458"
"635","0.49371057748794556","0.49371057748794556","0.49371057748794556","0.03072478622198105","0.03072478622198105","0.03072478622198105"
"636","0.495010107755661","0.495010107755661","0.495010107755661","0.03298936039209366","0.03298936039209366","0.03298936039209366"
"637","0.49682193994522095","0.49682193994522095","0.49682193994522095","0.03305725008249283","0.03305725008249283","0.03305725008249283"
"638","0.4952341616153717","0.4952341616153717","0.4952341616153717","0.030718697234988213","0.030718697234988213","0.030718697234988213"
"639","0.4886259138584137","0.4886259138584137","0.4886259138584137","0.03178415820002556","0.03178415820002556","0.03178415820002556"
"640","0.49360328912734985","0.49360328912734985","0.49360328912734985","0.034934308379888535","0.034934308379888535","0.034934308379888535"
"641","0.4922374188899994","0.4922374188899994","0.4922374188899994","0.03079778142273426","0.03079778142273426","0.03079778142273426"
"642","0.4910981357097626","0.4910981357097626","0.4910981357097626","0.031261466443538666","0.031261466443538666","0.031261466443538666"
"643","0.49100005626678467","0.49100005626678467","0.49100005626678467","0.029323842376470566","0.029323842376470566","0.029323842376470566"
"644","0.49492940306663513","0.49492940306663513","0.49492940306663513","0.0312948115170002","0.0312948115170002","0.0312948115170002"
"645","0.4987635612487793","0.4987635612487793","0.4987635612487793","0.03320648893713951","0.03320648893713951","0.03320648893713951"
"646","0.4964776635169983","0.4964776635169983","0.4964776635169983","0.030818751081824303","0.030818751081824303","0.030818751081824303"
"647","0.4896025061607361","0.4896025061607361","0.4896025061607361","0.03146471455693245","0.03146471455693245","0.03146471455693245"
"648","0.49676036834716797","0.49676036834716797","0.49676036834716797","0.03234468027949333","0.03234468027949333","0.03234468027949333"
"649","0.4975636899471283","0.4975636899471283","0.4975636899471283","0.032762181013822556","0.032762181013822556","0.032762181013822556"
"650","0.495196133852005","0.495196133852005","0.495196133852005","0.033048298209905624","0.033048298209905624","0.033048298209905624"
"651","0.4965566396713257","0.4965566396713257","0.4965566396713257","0.029579607769846916","0.029579607769846916","0.029579607769846916"
"652","0.48884427547454834","0.48884427547454834","0.48884427547454834","0.03185240551829338","0.03185240551829338","0.03185240551829338"
"653","0.4973727762699127","0.4973727762699127","0.4973727762699127","0.032072875648736954","0.032072875648736954","0.032072875648736954"
"654","0.4905259907245636","0.4905259907245636","0.4905259907245636","0.03138893097639084","0.03138893097639084","0.03138893097639084"
"655","0.4958636462688446","0.4958636462688446","0.4958636462688446","0.030650481581687927","0.030650481581687927","0.030650481581687927"
"656","0.4884011447429657","0.4884011447429657","0.4884011447429657","0.03058287873864174","0.03058287873864174","0.03058287873864174"
"657","0.4900053143501282","0.4900053143501282","0.4900053143501282","0.032718658447265625","0.032718658447265625","0.032718658447265625"
"658","0.4953133463859558","0.4953133463859558","0.4953133463859558","0.03132886067032814","0.03132886067032814","0.03132886067032814"
"659","0.49141567945480347","0.49141567945480347","0.49141567945480347","0.030879976227879524","0.030879976227879524","0.030879976227879524"
"660","0.4996170103549957","0.4996170103549957","0.4996170103549957","0.029244989156723022","0.029244989156723022","0.029244989156723022"
"661","0.4959504008293152","0.4959504008293152","0.4959504008293152","0.03286230191588402","0.03286230191588402","0.03286230191588402"
"663","0.49368569254875183","0.49368569254875183","0.49368569254875183","0.030840229243040085","0.030840229243040085","0.030840229243040085"
"664","0.4927511513233185","0.4927511513233185","0.4927511513233185","0.03056754171848297","0.03056754171848297","0.03056754171848297"
"665","0.5066770911216736","0.5066770911216736","0.5066770911216736","0.03178536519408226","0.03178536519408226","0.03178536519408226"
"666","0.503673255443573","0.503673255443573","0.503673255443573","0.03184482455253601","0.03184482455253601","0.03184482455253601"
"667","0.4921305179595947","0.4921305179595947","0.4921305179595947","0.03026685118675232","0.03026685118675232","0.03026685118675232"
"668","0.4997767210006714","0.4997767210006714","0.4997767210006714","0.030164208263158798","0.030164208263158798","0.030164208263158798"
"669","0.4955715835094452","0.4955715835094452","0.4955715835094452","0.034299466758966446","0.034299466758966446","0.034299466758966446"
"670","0.49291375279426575","0.49291375279426575","0.49291375279426575","0.03158428147435188","0.03158428147435188","0.03158428147435188"
"671","0.5019728541374207","0.5019728541374207","0.5019728541374207","0.0319790355861187","0.0319790355861187","0.0319790355861187"
"672","0.4852195084095001","0.4852195084095001","0.4852195084095001","0.029404310509562492","0.029404310509562492","0.029404310509562492"
"673","0.4954185485839844","0.4954185485839844","0.4954185485839844","0.031957220286130905","0.031957220286130905","0.031957220286130905"
"674","0.4898435175418854","0.4898435175418854","0.4898435175418854","0.03133548051118851","0.03133548051118851","0.03133548051118851"
"675","0.4962517321109772","0.4962517321109772","0.4962517321109772","0.030122647061944008","0.030122647061944008","0.030122647061944008"
"676","0.4907795190811157","0.4907795190811157","0.4907795190811157","0.03267959877848625","0.03267959877848625","0.03267959877848625"
"677","0.4961376488208771","0.4961376488208771","0.4961376488208771","0.03093947097659111","0.03093947097659111","0.03093947097659111"
"678","0.49805358052253723","0.49805358052253723","0.49805358052253723","0.030731964856386185","0.030731964856386185","0.030731964856386185"
"679","0.49043169617652893","0.49043169617652893","0.49043169617652893","0.030683083459734917","0.030683083459734917","0.030683083459734917"
"680","0.49959447979927063","0.49959447979927063","0.49959447979927063","0.03148491680622101","0.03148491680622101","0.03148491680622101"
"681","0.5018783807754517","0.5018783807754517","0.5018783807754517","0.03165409713983536","0.03165409713983536","0.03165409713983536"
"682","0.4977121353149414","0.4977121353149414","0.4977121353149414","0.03343282267451286","0.03343282267451286","0.03343282267451286"
"683","0.4924551248550415","0.4924551248550415","0.4924551248550415","0.030032973736524582","0.030032973736524582","0.030032973736524582"
"684","0.4956725239753723","0.4956725239753723","0.4956725239753723","0.032252129167318344","0.032252129167318344","0.032252129167318344"
"685","0.4917588233947754","0.4917588233947754","0.4917588233947754","0.03279499709606171","0.03279499709606171","0.03279499709606171"
"686","0.49214988946914673","0.49214988946914673","0.49214988946914673","0.04002847149968147","0.04002847149968147","0.04002847149968147"
"687","0.4887588322162628","0.4887588322162628","0.4887588322162628","0.03486137464642525","0.03486137464642525","0.03486137464642525"
"688","0.500565230846405","0.500565230846405","0.500565230846405","0.2283514440059662","0.2283514440059662","0.2283514440059662"
"689","0.49528658390045166","0.49528658390045166","0.49528658390045166","0.041197504848241806","0.041197504848241806","0.041197504848241806"
"690","0.4896848201751709","0.4896848201751709","0.4896848201751709","0.03792760893702507","0.03792760893702507","0.03792760893702507"
"691","0.49228179454803467","0.49228179454803467","0.49228179454803467","0.04911001771688461","0.04911001771688461","0.04911001771688461"
"692","0.4879317581653595","0.4879317581653595","0.4879317581653595","0.04271287843585014","0.04271287843585014","0.04271287843585014"
"693","0.489822119474411","0.489822119474411","0.489822119474411","0.038301605731248856","0.038301605731248856","0.038301605731248856"
"694","0.4878480136394501","0.4878480136394501","0.4878480136394501","0.041600342839956284","0.041600342839956284","0.041600342839956284"
"695","0.48848816752433777","0.48848816752433777","0.48848816752433777","0.0393613837659359","0.0393613837659359","0.0393613837659359"
"696","0.491696834564209","0.491696834564209","0.491696834564209","0.041529733687639236","0.041529733687639236","0.041529733687639236"
"697","0.4934305250644684","0.4934305250644684","0.4934305250644684","0.050928834825754166","0.050928834825754166","0.050928834825754166"
"698","0.500939667224884","0.500939667224884","0.500939667224884","0.05010129138827324","0.05010129138827324","0.05010129138827324"
"699","0.4929672181606293","0.4929672181606293","0.4929672181606293","0.05734085291624069","0.05734085291624069","0.05734085291624069"
"700","0.49661535024642944","0.49661535024642944","0.49661535024642944","0.033392779529094696","0.033392779529094696","0.033392779529094696"
"701","0.4918842017650604","0.4918842017650604","0.4918842017650604","0.036748893558979034","0.036748893558979034","0.036748893558979034"
"702","0.49314090609550476","0.49314090609550476","0.49314090609550476","0.04066554084420204","0.04066554084420204","0.04066554084420204"
"703","0.49192750453948975","0.49192750453948975","0.49192750453948975","0.03825431689620018","0.03825431689620018","0.03825431689620018"
"704","0.49228566884994507","0.49228566884994507","0.49228566884994507","0.03867710754275322","0.03867710754275322","0.03867710754275322"
"705","0.48657551407814026","0.48657551407814026","0.48657551407814026","0.034094300121068954","0.034094300121068954","0.034094300121068954"
"706","0.4930397570133209","0.4930397570133209","0.4930397570133209","0.034434422850608826","0.034434422850608826","0.034434422850608826"
"707","0.4932141602039337","0.4932141602039337","0.4932141602039337","0.03513527289032936","0.03513527289032936","0.03513527289032936"
"708","0.4961782395839691","0.4961782395839691","0.4961782395839691","0.034197449684143066","0.034197449684143066","0.034197449684143066"
"709","0.4888783395290375","0.4888783395290375","0.4888783395290375","0.033015038818120956","0.033015038818120956","0.033015038818120956"
"710","0.48910075426101685","0.48910075426101685","0.48910075426101685","0.03478946164250374","0.03478946164250374","0.03478946164250374"
"711","0.49173423647880554","0.49173423647880554","0.49173423647880554","0.0360318087041378","0.0360318087041378","0.0360318087041378"
"712","0.4931986629962921","0.4931986629962921","0.4931986629962921","0.050940338522195816","0.050940338522195816","0.050940338522195816"
"714","0.49476081132888794","0.49476081132888794","0.49476081132888794","","",""
"715","0.494373619556427","0.494373619556427","0.494373619556427","","",""
"716","0.4941713213920593","0.4941713213920593","0.4941713213920593","","",""
"717","0.4927782714366913","0.4927782714366913","0.4927782714366913","","",""
"718","0.4874822199344635","0.4874822199344635","0.4874822199344635","","",""
"719","0.4901055693626404","0.4901055693626404","0.4901055693626404","","",""
"720","0.4894637167453766","0.4894637167453766","0.4894637167453766","","",""
"721","0.4900553822517395","0.4900553822517395","0.4900553822517395","","",""
"722","0.49777135252952576","0.49777135252952576","0.49777135252952576","","",""
"723","0.49719682335853577","0.49719682335853577","0.49719682335853577","","",""
"724","0.4950774610042572","0.4950774610042572","0.4950774610042572","","",""
"725","0.487193763256073","0.487193763256073","0.487193763256073","","",""
"726","0.49253571033477783","0.49253571033477783","0.49253571033477783","","",""
"727","0.4958087205886841","0.4958087205886841","0.4958087205886841","","",""
"728","0.49309563636779785","0.49309563636779785","0.49309563636779785","","",""
"729","0.4904891848564148","0.4904891848564148","0.4904891848564148","","",""
"730","0.4972235858440399","0.4972235858440399","0.4972235858440399","","",""
"731","0.499055951833725","0.499055951833725","0.499055951833725","","",""
"732","0.4934932291507721","0.4934932291507721","0.4934932291507721","","",""
"733","0.4894328713417053","0.4894328713417053","0.4894328713417053","","",""
"734","0.49392253160476685","0.49392253160476685","0.49392253160476685","","",""
"735","0.4959496557712555","0.4959496557712555","0.4959496557712555","","",""
"736","0.4863148629665375","0.4863148629665375","0.4863148629665375","","",""
"737","0.4941801428794861","0.4941801428794861","0.4941801428794861","","",""
"738","0.4886763095855713","0.4886763095855713","0.4886763095855713","","",""
"739","0.49675849080085754","0.49675849080085754","0.49675849080085754","","",""
"740","0.49286842346191406","0.49286842346191406","0.49286842346191406","","",""
"741","0.49232593178749084","0.49232593178749084","0.49232593178749084","","",""
"742","0.4905296564102173","0.4905296564102173","0.4905296564102173","","",""
"743","0.4866577684879303","0.4866577684879303","0.4866577684879303","","",""
"744","0.4865388572216034","0.4865388572216034","0.4865388572216034","","",""
"745","0.4974742829799652","0.4974742829799652","0.4974742829799652","","",""
"746","0.4947967529296875","0.4947967529296875","0.4947967529296875","","",""
"747","0.4958263039588928","0.4958263039588928","0.4958263039588928","","",""
"748","0.4934285283088684","0.4934285283088684","0.4934285283088684","","",""
"749","0.4984503388404846","0.4984503388404846","0.4984503388404846","","",""
"750","0.49187105894088745","0.49187105894088745","0.49187105894088745","","",""
"751","0.49482202529907227","0.49482202529907227","0.49482202529907227","","",""
"752","0.48939043283462524","0.48939043283462524","0.48939043283462524","","",""
"753","0.49707266688346863","0.49707266688346863","0.49707266688346863","","",""
"754","0.4885682463645935","0.4885682463645935","0.4885682463645935","","",""
"755","0.4967571496963501","0.4967571496963501","0.4967571496963501","","",""
"756","0.49782851338386536","0.49782851338386536","0.49782851338386536","","",""
"757","0.49529021978378296","0.49529021978378296","0.49529021978378296","","",""
"758","0.4912984371185303","0.4912984371185303","0.4912984371185303","","",""
"759","0.486253559589386","0.486253559589386","0.486253559589386","","",""
"760","0.4898237884044647","0.4898237884044647","0.4898237884044647","","",""
