"Step","Conventional RGCN - train_auc","Conventional RGCN - train_auc__MIN","Conventional RGCN - train_auc__MAX","Med-LINK - train_auc","Med-LINK - train_auc__MIN","Med-LINK - train_auc__MAX"
"491","0.7574675133208861","0.7574675133208861","0.7574675133208861","0.9838262430132751","0.9838262430132751","0.9838262430132751"
"492","0.7547377944377794","0.7547377944377794","0.7547377944377794","0.9844208135785419","0.9844208135785419","0.9844208135785419"
"493","0.7562263057620375","0.7562263057620375","0.7562263057620375","0.9838973186523381","0.9838973186523381","0.9838973186523381"
"494","0.7589467652290233","0.7589467652290233","0.7589467652290233","0.9834676265366225","0.9834676265366225","0.9834676265366225"
"495","0.755435746064845","0.755435746064845","0.755435746064845","0.9842749500459618","0.9842749500459618","0.9842749500459618"
"496","0.7548429151841998","0.7548429151841998","0.7548429151841998","0.985211193886361","0.985211193886361","0.985211193886361"
"497","0.7569645308384524","0.7569645308384524","0.7569645308384524","0.9839378681402067","0.9839378681402067","0.9839378681402067"
"498","0.7561646368309669","0.7561646368309669","0.7561646368309669","0.984597263890932","0.984597263890932","0.984597263890932"
"499","0.7543226567561392","0.7543226567561392","0.7543226567561392","0.9851260959184824","0.9851260959184824","0.9851260959184824"
"500","0.758228169915067","0.758228169915067","0.758228169915067","0.9850182607932886","0.9850182607932886","0.9850182607932886"
"501","0.7568219826212155","0.7568219826212155","0.7568219826212155","0.9841611808058798","0.9841611808058798","0.9841611808058798"
"502","0.7531633852045588","0.7531633852045588","0.7531633852045588","0.9837021633421931","0.9837021633421931","0.9837021633421931"
"503","0.7513903748160076","0.7513903748160076","0.7513903748160076","0.9846280846258691","0.9846280846258691","0.9846280846258691"
"504","0.7536991502925949","0.7536991502925949","0.7536991502925949","0.9842529422152254","0.9842529422152254","0.9842529422152254"
"505","0.7567807936797741","0.7567807936797741","0.7567807936797741","0.9842263904480875","0.9842263904480875","0.9842263904480875"
"506","0.7541214246755407","0.7541214246755407","0.7541214246755407","0.9841574104192824","0.9841574104192824","0.9841574104192824"
"507","0.7529223290396426","0.7529223290396426","0.7529223290396426","0.9841518311601141","0.9841518311601141","0.9841518311601141"
"508","0.7583581277087275","0.7583581277087275","0.7583581277087275","0.9828113235585584","0.9828113235585584","0.9828113235585584"
"510","0.7544301142007233","0.7544301142007233","0.7544301142007233","0.984164286417542","0.984164286417542","0.984164286417542"
"511","0.7546174751674053","0.7546174751674053","0.7546174751674053","0.9831313017752816","0.9831313017752816","0.9831313017752816"
"512","0.751029774357077","0.751029774357077","0.751029774357077","0.9846328168676176","0.9846328168676176","0.9846328168676176"
"513","0.7525546089980744","0.7525546089980744","0.7525546089980744","0.9841351625705572","0.9841351625705572","0.9841351625705572"
"514","0.7555145090556965","0.7555145090556965","0.7555145090556965","0.9848464685417527","0.9848464685417527","0.9848464685417527"
"515","0.7500946888798702","0.7500946888798702","0.7500946888798702","0.9843043221136308","0.9843043221136308","0.9843043221136308"
"516","0.7538495663209108","0.7538495663209108","0.7538495663209108","0.9833208147011703","0.9833208147011703","0.9833208147011703"
"517","0.7548374218750095","0.7548374218750095","0.7548374218750095","0.9838129229064809","0.9838129229064809","0.9838129229064809"
"518","0.7579769909112192","0.7579769909112192","0.7579769909112192","0.9850530509193369","0.9850530509193369","0.9850530509193369"
"519","0.7544129010235451","0.7544129010235451","0.7544129010235451","0.9841322406279357","0.9841322406279357","0.9841322406279357"
"520","0.7576899622071098","0.7576899622071098","0.7576899622071098","0.9839488629612828","0.9839488629612828","0.9839488629612828"
"521","0.7547791855934849","0.7547791855934849","0.7547791855934849","0.9841201527085889","0.9841201527085889","0.9841201527085889"
"522","0.7525202978380873","0.7525202978380873","0.7525202978380873","0.9840297925335358","0.9840297925335358","0.9840297925335358"
"523","0.7538958541289038","0.7538958541289038","0.7538958541289038","0.9850994478588375","0.9850994478588375","0.9850994478588375"
"524","0.7531904965381527","0.7531904965381527","0.7531904965381527","0.984891073370711","0.984891073370711","0.984891073370711"
"525","0.7518391464003377","0.7518391464003377","0.7518391464003377","0.984144802877038","0.984144802877038","0.984144802877038"
"526","0.7538351306475939","0.7538351306475939","0.7538351306475939","0.9832670927550176","0.9832670927550176","0.9832670927550176"
"527","0.7531370481340471","0.7531370481340471","0.7531370481340471","0.9836862843511919","0.9836862843511919","0.9836862843511919"
"528","0.7527509365803292","0.7527509365803292","0.7527509365803292","0.9847863278084281","0.9847863278084281","0.9847863278084281"
"529","0.7559845348927379","0.7559845348927379","0.7559845348927379","0.9842062556849267","0.9842062556849267","0.9842062556849267"
"530","0.7554297192238394","0.7554297192238394","0.7554297192238394","0.9839977613661252","0.9839977613661252","0.9839977613661252"
"531","0.75695426712715","0.75695426712715","0.75695426712715","0.9845922217299677","0.9845922217299677","0.9845922217299677"
"532","0.753748087927718","0.753748087927718","0.753748087927718","0.984325982934704","0.984325982934704","0.984325982934704"
"533","0.7565567695194677","0.7565567695194677","0.7565567695194677","0.9840249886073661","0.9840249886073661","0.9840249886073661"
"534","0.7558997036907666","0.7558997036907666","0.7558997036907666","0.9851474261352823","0.9851474261352823","0.9851474261352823"
"535","0.7532086954652888","0.7532086954652888","0.7532086954652888","0.9844337331798362","0.9844337331798362","0.9844337331798362"
"536","0.7583064514433848","0.7583064514433848","0.7583064514433848","0.9849886872246331","0.9849886872246331","0.9849886872246331"
"537","0.7554476260637051","0.7554476260637051","0.7554476260637051","0.9837882195988336","0.9837882195988336","0.9837882195988336"
"538","0.7602802056738613","0.7602802056738613","0.7602802056738613","0.9848094080523784","0.9848094080523784","0.9848094080523784"
"539","0.7574883421033731","0.7574883421033731","0.7574883421033731","0.9847737427344353","0.9847737427344353","0.9847737427344353"
"540","0.7550442863539748","0.7550442863539748","0.7550442863539748","0.984895558105053","0.984895558105053","0.984895558105053"
"541","0.7569349323050732","0.7569349323050732","0.7569349323050732","0.9842367340465065","0.9842367340465065","0.9842367340465065"
"542","0.7535978256107738","0.7535978256107738","0.7535978256107738","0.9846056541780199","0.9846056541780199","0.9846056541780199"
"543","0.7532189156666438","0.7532189156666438","0.7532189156666438","0.9850647939688543","0.9850647939688543","0.9850647939688543"
"544","0.7528222543772147","0.7528222543772147","0.7528222543772147","0.9849426280221842","0.9849426280221842","0.9849426280221842"
"545","0.7541163889340768","0.7541163889340768","0.7541163889340768","0.984075827484539","0.984075827484539","0.984075827484539"
"546","0.7590475182186653","0.7590475182186653","0.7590475182186653","0.9843292590197668","0.9843292590197668","0.9843292590197668"
"547","0.7550488880658803","0.7550488880658803","0.7550488880658803","0.9843841229237215","0.9843841229237215","0.9843841229237215"
"548","0.7563496575330964","0.7563496575330964","0.7563496575330964","0.9844518361711045","0.9844518361711045","0.9844518361711045"
"549","0.7549002363302714","0.7549002363302714","0.7549002363302714","0.9846938374291425","0.9846938374291425","0.9846938374291425"
"550","0.7548957284144","0.7548957284144","0.7548957284144","0.9841421851474105","0.9841421851474105","0.9841421851474105"
"551","0.7575102418725185","0.7575102418725185","0.7575102418725185","0.9844075269958057","0.9844075269958057","0.9844075269958057"
"552","0.7580268875483817","0.7580268875483817","0.7580268875483817","0.9839462566441001","0.9839462566441001","0.9839462566441001"
"553","0.7548639108736985","0.7548639108736985","0.7548639108736985","0.9842705252269575","0.9842705252269575","0.9842705252269575"
"554","0.7546207751472754","0.7546207751472754","0.7546207751472754","0.9853708240376559","0.9853708240376559","0.9853708240376559"
"555","0.7544977721690745","0.7544977721690745","0.7544977721690745","0.985158441641415","0.985158441641415","0.985158441641415"
"556","0.7525130530751907","0.7525130530751907","0.7525130530751907","0.9844217907691661","0.9844217907691661","0.9844217907691661"
"557","0.7564862687823342","0.7564862687823342","0.7564862687823342","0.9840933566437948","0.9840933566437948","0.9840933566437948"
"558","0.7552051358537161","0.7552051358537161","0.7552051358537161","0.9850057220823546","0.9850057220823546","0.9850057220823546"
"559","0.7535749718325337","0.7535749718325337","0.7535749718325337","0.9841113241122759","0.9841113241122759","0.9841113241122759"
"561","0.7542991039656279","0.7542991039656279","0.7542991039656279","0.9849860616489492","0.9849860616489492","0.9849860616489492"
"562","0.7565129182685344","0.7565129182685344","0.7565129182685344","0.9837666682659069","0.9837666682659069","0.9837666682659069"
"563","0.7544742418468149","0.7544742418468149","0.7544742418468149","0.9851431368390652","0.9851431368390652","0.9851431368390652"
"564","0.757673244401383","0.757673244401383","0.757673244401383","0.9845163938773775","0.9845163938773775","0.9845163938773775"
"565","0.7532237531168717","0.7532237531168717","0.7532237531168717","0.9848841823936171","0.9848841823936171","0.9848841823936171"
"566","0.7548738454072834","0.7548738454072834","0.7548738454072834","0.983981219026744","0.983981219026744","0.983981219026744"
"567","0.756373763113924","0.756373763113924","0.756373763113924","0.9846710021961261","0.9846710021961261","0.9846710021961261"
"568","0.7521720606237451","0.7521720606237451","0.7521720606237451","0.9845042774269175","0.9845042774269175","0.9845042774269175"
"569","0.7574978882571808","0.7574978882571808","0.7574978882571808","0.9843752704326014","0.9843752704326014","0.9843752704326014"
"570","0.7541689956703458","0.7541689956703458","0.7541689956703458","0.9854474422020795","0.9854474422020795","0.9854474422020795"
"571","0.753758013188691","0.753758013188691","0.753758013188691","0.9838550961713245","0.9838550961713245","0.9838550961713245"
"572","0.751880596401464","0.751880596401464","0.751880596401464","0.9842437908606954","0.9842437908606954","0.9842437908606954"
"573","0.7523151787499665","0.7523151787499665","0.7523151787499665","0.9844019573658878","0.9844019573658878","0.9844019573658878"
"574","0.755341100516603","0.755341100516603","0.755341100516603","0.9841429208934894","0.9841429208934894","0.9841429208934894"
"575","0.7597205061916763","0.7597205061916763","0.7597205061916763","0.9842385536182452","0.9842385536182452","0.9842385536182452"
"576","0.7585020607548669","0.7585020607548669","0.7585020607548669","0.9838404921644403","0.9838404921644403","0.9838404921644403"
"577","0.7559739412904402","0.7559739412904402","0.7559739412904402","0.9844325106216394","0.9844325106216394","0.9844325106216394"
"578","0.7555939974500988","0.7555939974500988","0.7555939974500988","0.9835640413705162","0.9835640413705162","0.9835640413705162"
"579","0.7552664071323977","0.7552664071323977","0.7552664071323977","0.9848396849129718","0.9848396849129718","0.9848396849129718"
"580","0.7558505406598501","0.7558505406598501","0.7558505406598501","0.9849746274487317","0.9849746274487317","0.9849746274487317"
"581","0.7520059646089418","0.7520059646089418","0.7520059646089418","0.9848064137120573","0.9848064137120573","0.9848064137120573"
"582","0.7542914355157019","0.7542914355157019","0.7542914355157019","0.9836860614518707","0.9836860614518707","0.9836860614518707"
"583","0.7573648929698908","0.7573648929698908","0.7573648929698908","0.9840001604760986","0.9840001604760986","0.9840001604760986"
"584","0.7531669355449466","0.7531669355449466","0.7531669355449466","0.9844302916143174","0.9844302916143174","0.9844302916143174"
"585","0.7537481860034192","0.7537481860034192","0.7537481860034192","0.9842102689426246","0.9842102689426246","0.9842102689426246"
"586","0.753435052044092","0.753435052044092","0.753435052044092","0.9839386748574301","0.9839386748574301","0.9839386748574301"
"587","0.7555259642976102","0.7555259642976102","0.7555259642976102","0.9847943197298491","0.9847943197298491","0.9847943197298491"
"588","0.7558281448059754","0.7558281448059754","0.7558281448059754","0.9844189583429123","0.9844189583429123","0.9844189583429123"
"589","0.7548410692211817","0.7548410692211817","0.7548410692211817","0.9845708312411914","0.9845708312411914","0.9845708312411914"
"590","0.7518615871907154","0.7518615871907154","0.7518615871907154","0.9841463178791441","0.9841463178791441","0.9841463178791441"
"591","0.7552287111124789","0.7552287111124789","0.7552287111124789","0.9836761807707617","0.9836761807707617","0.9836761807707617"
"592","0.7570054398183463","0.7570054398183463","0.7570054398183463","0.9846206868648787","0.9846206868648787","0.9846206868648787"
"593","0.7549274953123756","0.7549274953123756","0.7549274953123756","0.9848013900963167","0.9848013900963167","0.9848013900963167"
"594","0.7567902606597429","0.7567902606597429","0.7567902606597429","0.984137180076893","0.984137180076893","0.984137180076893"
"595","0.7544292425752176","0.7544292425752176","0.7544292425752176","0.9848581038863178","0.9848581038863178","0.9848581038863178"
"596","0.7555066990201216","0.7555066990201216","0.7555066990201216","0.9847958600533181","0.9847958600533181","0.9847958600533181"
"597","0.7540028604252619","0.7540028604252619","0.7540028604252619","0.9847632999903981","0.9847632999903981","0.9847632999903981"
"598","0.7587627534583813","0.7587627534583813","0.7587627534583813","0.9860725342822346","0.9860725342822346","0.9860725342822346"
"599","0.7548773868316982","0.7548773868316982","0.7548773868316982","0.9852298578706411","0.9852298578706411","0.9852298578706411"
"600","0.7492288748054607","0.7492288748054607","0.7492288748054607","0.984324106300739","0.984324106300739","0.984324106300739"
"601","0.751983805206667","0.751983805206667","0.751983805206667","0.9843584962779263","0.9843584962779263","0.9843584962779263"
"602","0.7568063989272348","0.7568063989272348","0.7568063989272348","0.9845464556847058","0.9845464556847058","0.9845464556847058"
"603","0.7559500133157915","0.7559500133157915","0.7559500133157915","0.9844842296836518","0.9844842296836518","0.9844842296836518"
"604","0.7560704834444261","0.7560704834444261","0.7560704834444261","0.983979103088068","0.983979103088068","0.983979103088068"
"605","0.7561297589717456","0.7561297589717456","0.7561297589717456","0.9836529022355754","0.9836529022355754","0.9836529022355754"
"606","0.7556293264575462","0.7556293264575462","0.7556293264575462","0.9849830048968186","0.9849830048968186","0.9849830048968186"
"607","0.7584636496739259","0.7584636496739259","0.7584636496739259","0.9847551465115492","0.9847551465115492","0.9847551465115492"
"608","0.7570004893135827","0.7570004893135827","0.7570004893135827","0.9842598649331826","0.9842598649331826","0.9842598649331826"
"609","0.7554307260154932","0.7554307260154932","0.7554307260154932","0.9841243835160242","0.9841243835160242","0.9841243835160242"
"610","0.7530593921503843","0.7530593921503843","0.7530593921503843","0.984845775948982","0.984845775948982","0.984845775948982"
"612","0.7538881810426716","0.7538881810426716","0.7538881810426716","0.9842719788871703","0.9842719788871703","0.9842719788871703"
"613","0.7522639079830689","0.7522639079830689","0.7522639079830689","0.9856143271021605","0.9856143271021605","0.9856143271021605"
"614","0.7553020631777291","0.7553020631777291","0.7553020631777291","0.984567582260686","0.984567582260686","0.984567582260686"
"615","0.7549737324776427","0.7549737324776427","0.7549737324776427","0.9851393065371301","0.9851393065371301","0.9851393065371301"
"616","0.7563313965507891","0.7563313965507891","0.7563313965507891","0.9848091976354192","0.9848091976354192","0.9848091976354192"
"617","0.7513915638501465","0.7513915638501465","0.7513915638501465","0.9849175859075686","0.9849175859075686","0.9849175859075686"
"618","0.7545216256061902","0.7545216256061902","0.7545216256061902","0.9838006580942328","0.9838006580942328","0.9838006580942328"
"619","0.7574418859618128","0.7574418859618128","0.7574418859618128","0.9846503617189855","0.9846503617189855","0.9846503617189855"
"620","0.7553233552341654","0.7553233552341654","0.7553233552341654","0.9849467589707235","0.9849467589707235","0.9849467589707235"
"621","0.7562506880946624","0.7562506880946624","0.7562506880946624","0.9844801226299198","0.9844801226299198","0.9844801226299198"
"622","0.7562732840229677","0.7562732840229677","0.7562732840229677","0.9843708613057092","0.9843708613057092","0.9843708613057092"
"623","0.7533252650341226","0.7533252650341226","0.7533252650341226","0.9837007446325938","0.9837007446325938","0.9837007446325938"
"624","0.7541365704169352","0.7541365704169352","0.7541365704169352","0.9847427433234023","0.9847427433234023","0.9847427433234023"
"625","0.7560353259802963","0.7560353259802963","0.7560353259802963","0.9833613032037845","0.9833613032037845","0.9833613032037845"
"626","0.7573194108092043","0.7573194108092043","0.7573194108092043","0.9845309415353133","0.9845309415353133","0.9845309415353133"
"627","0.7550325682691815","0.7550325682691815","0.7550325682691815","0.9844158944580031","0.9844158944580031","0.9844158944580031"
"628","0.7571135641776991","0.7571135641776991","0.7571135641776991","0.9846183387542697","0.9846183387542697","0.9846183387542697"
"629","0.7566778958637038","0.7566778958637038","0.7566778958637038","0.9845579476604277","0.9845579476604277","0.9845579476604277"
"630","0.7535035324217787","0.7535035324217787","0.7535035324217787","0.9846681886717343","0.9846681886717343","0.9846681886717343"
"631","0.7528528311711347","0.7528528311711347","0.7528528311711347","0.9842250623247722","0.9842250623247722","0.9842250623247722"
"632","0.7546039032735379","0.7546039032735379","0.7546039032735379","0.9851196486001973","0.9851196486001973","0.9851196486001973"
"633","0.7526971397400045","0.7526971397400045","0.7526971397400045","0.9844812995383354","0.9844812995383354","0.9844812995383354"
"634","0.7560125478095059","0.7560125478095059","0.7560125478095059","0.9839246050956388","0.9839246050956388","0.9839246050956388"
"635","0.7546872501443495","0.7546872501443495","0.7546872501443495","0.9848396471092469","0.9848396471092469","0.9848396471092469"
"636","0.7551419858012363","0.7551419858012363","0.7551419858012363","0.9840011797501145","0.9840011797501145","0.9840011797501145"
"637","0.7549658907012045","0.7549658907012045","0.7549658907012045","0.9842361370329648","0.9842361370329648","0.9842361370329648"
"638","0.7542226270302144","0.7542226270302144","0.7542226270302144","0.9851075535480722","0.9851075535480722","0.9851075535480722"
"639","0.755376580025672","0.755376580025672","0.755376580025672","0.9845860985964555","0.9845860985964555","0.9845860985964555"
"640","0.7556027650611574","0.7556027650611574","0.7556027650611574","0.9832194211880387","0.9832194211880387","0.9832194211880387"
"641","0.7550628686679431","0.7550628686679431","0.7550628686679431","0.9845689314256971","0.9845689314256971","0.9845689314256971"
"642","0.7556289609026595","0.7556289609026595","0.7556289609026595","0.9848502724524081","0.9848502724524081","0.9848502724524081"
"643","0.7565485989219509","0.7565485989219509","0.7565485989219509","0.9854251119697649","0.9854251119697649","0.9854251119697649"
"644","0.7552575475084992","0.7552575475084992","0.7552575475084992","0.9852299880438445","0.9852299880438445","0.9852299880438445"
"645","0.7533854706757295","0.7533854706757295","0.7533854706757295","0.983628376534107","0.983628376534107","0.983628376534107"
"646","0.7537292188760626","0.7537292188760626","0.7537292188760626","0.9848254510972801","0.9848254510972801","0.9848254510972801"
"647","0.7572042970404173","0.7572042970404173","0.7572042970404173","0.9843542037719588","0.9843542037719588","0.9843542037719588"
"648","0.7560920868466341","0.7560920868466341","0.7560920868466341","0.9841529970127234","0.9841529970127234","0.9841529970127234"
"649","0.7527190944315427","0.7527190944315427","0.7527190944315427","0.9839328983769421","0.9839328983769421","0.9839328983769421"
"650","0.7543811911877957","0.7543811911877957","0.7543811911877957","0.984032835733388","0.984032835733388","0.984032835733388"
"651","0.7537148780686967","0.7537148780686967","0.7537148780686967","0.9856021040166653","0.9856021040166653","0.9856021040166653"
"652","0.7567227150326497","0.7567227150326497","0.7567227150326497","0.9839532478367288","0.9839532478367288","0.9839532478367288"
"653","0.7542347213690618","0.7542347213690618","0.7542347213690618","0.984202648638952","0.984202648638952","0.984202648638952"
"654","0.7569194877002688","0.7569194877002688","0.7569194877002688","0.984589070111886","0.984589070111886","0.984589070111886"
"655","0.7547335433019261","0.7547335433019261","0.7547335433019261","0.9849375880010531","0.9849375880010531","0.9849375880010531"
"656","0.7569175565005503","0.7569175565005503","0.7569175565005503","0.9851304658150941","0.9851304658150941","0.9851304658150941"
"657","0.7563700144823002","0.7563700144823002","0.7563700144823002","0.9843620780025383","0.9843620780025383","0.9843620780025383"
"658","0.7546506097756157","0.7546506097756157","0.7546506097756157","0.9851078905718458","0.9851078905718458","0.9851078905718458"
"659","0.7577453068603206","0.7577453068603206","0.7577453068603206","0.9853793851547835","0.9853793851547835","0.9853793851547835"
"660","0.7544709429368615","0.7544709429368615","0.7544709429368615","0.9858430824342982","0.9858430824342982","0.9858430824342982"
"661","0.7542649440205402","0.7542649440205402","0.7542649440205402","0.9842720698300934","0.9842720698300934","0.9842720698300934"
"663","0.7564812020132845","0.7564812020132845","0.7564812020132845","0.9848575846200591","0.9848575846200591","0.9848575846200591"
"664","0.7554336283429743","0.7554336283429743","0.7554336283429743","0.9853899876730542","0.9853899876730542","0.9853899876730542"
"665","0.7503199894508491","0.7503199894508491","0.7503199894508491","0.9845357993139592","0.9845357993139592","0.9845357993139592"
"666","0.7502140627004834","0.7502140627004834","0.7502140627004834","0.9844308551038012","0.9844308551038012","0.9844308551038012"
"667","0.7567122769249182","0.7567122769249182","0.7567122769249182","0.9854994743930581","0.9854994743930581","0.9854994743930581"
"668","0.7521623386469529","0.7521623386469529","0.7521623386469529","0.9851866175421671","0.9851866175421671","0.9851866175421671"
"669","0.7544153272380762","0.7544153272380762","0.7544153272380762","0.9841129503857231","0.9841129503857231","0.9841129503857231"
"670","0.7548878513307092","0.7548878513307092","0.7548878513307092","0.9850705044711431","0.9850705044711431","0.9850705044711431"
"671","0.7532102129638675","0.7532102129638675","0.7532102129638675","0.9844074585211343","0.9844074585211343","0.9844074585211343"
"672","0.7605252633273913","0.7605252633273913","0.7605252633273913","0.9852315975552628","0.9852315975552628","0.9852315975552628"
"673","0.7548263033002305","0.7548263033002305","0.7548263033002305","0.9841781229374836","0.9841781229374836","0.9841781229374836"
"674","0.7587917424958567","0.7587917424958567","0.7587917424958567","0.9850757795173183","0.9850757795173183","0.9850757795173183"
"675","0.7545790762121874","0.7545790762121874","0.7545790762121874","0.985376008497547","0.985376008497547","0.985376008497547"
"676","0.7557940237345294","0.7557940237345294","0.7557940237345294","0.9842580203967202","0.9842580203967202","0.9842580203967202"
"677","0.7541215544921054","0.7541215544921054","0.7541215544921054","0.9848962474880737","0.9848962474880737","0.9848962474880737"
"678","0.7520951949519155","0.7520951949519155","0.7520951949519155","0.9850581084157747","0.9850581084157747","0.9850581084157747"
"679","0.7570038891523487","0.7570038891523487","0.7570038891523487","0.9851551930175485","0.9851551930175485","0.9851551930175485"
"680","0.7524028719792214","0.7524028719792214","0.7524028719792214","0.9841953247022166","0.9841953247022166","0.9841953247022166"
"681","0.7526331291178255","0.7526331291178255","0.7526331291178255","0.9846059847822932","0.9846059847822932","0.9846059847822932"
"682","0.7525136172779525","0.7525136172779525","0.7525136172779525","0.9843151343355826","0.9843151343355826","0.9843151343355826"
"683","0.7551988814770835","0.7551988814770835","0.7551988814770835","0.9857800322407143","0.9857800322407143","0.9857800322407143"
"684","0.7534754859809527","0.7534754859809527","0.7534754859809527","0.9850370784889403","0.9850370784889403","0.9850370784889403"
"685","0.7559752412392812","0.7559752412392812","0.7559752412392812","0.9838588861730622","0.9838588861730622","0.9838588861730622"
"686","0.7552410386931758","0.7552410386931758","0.7552410386931758","0.9834094038073767","0.9834094038073767","0.9834094038073767"
"687","0.7584360711433548","0.7584360711433548","0.7584360711433548","0.9819183635565802","0.9819183635565802","0.9819183635565802"
"688","0.7545531303745641","0.7545531303745641","0.7545531303745641","0.9684955019583904","0.9684955019583904","0.9684955019583904"
"689","0.7553401308153962","0.7553401308153962","0.7553401308153962","0.9844161836921621","0.9844161836921621","0.9844161836921621"
"690","0.7576959269929444","0.7576959269929444","0.7576959269929444","0.983640865672232","0.983640865672232","0.983640865672232"
"691","0.7562396636725568","0.7562396636725568","0.7562396636725568","0.9776486692840269","0.9776486692840269","0.9776486692840269"
"692","0.7579821315045238","0.7579821315045238","0.7579821315045238","0.9800125921925055","0.9800125921925055","0.9800125921925055"
"693","0.7565031488587666","0.7565031488587666","0.7565031488587666","0.9823985931895866","0.9823985931895866","0.9823985931895866"
"694","0.758189236714756","0.758189236714756","0.758189236714756","0.9815226687586078","0.9815226687586078","0.9815226687586078"
"695","0.7580402504518456","0.7580402504518456","0.7580402504518456","0.9829874796438444","0.9829874796438444","0.9829874796438444"
"696","0.7549363531530795","0.7549363531530795","0.7549363531530795","0.9813857839673233","0.9813857839673233","0.9813857839673233"
"697","0.7551493849887825","0.7551493849887825","0.7551493849887825","0.9811574701541608","0.9811574701541608","0.9811574701541608"
"698","0.7526134772437543","0.7526134772437543","0.7526134772437543","0.9769982661835149","0.9769982661835149","0.9769982661835149"
"699","0.7550404564086785","0.7550404564086785","0.7550404564086785","0.9815542416450143","0.9815542416450143","0.9815542416450143"
"700","0.7518634089022875","0.7518634089022875","0.7518634089022875","0.9841012779507108","0.9841012779507108","0.9841012779507108"
"701","0.7562963974343371","0.7562963974343371","0.7562963974343371","0.9829008948483335","0.9829008948483335","0.9829008948483335"
"702","0.7568508282898475","0.7568508282898475","0.7568508282898475","0.9802886153763717","0.9802886153763717","0.9802886153763717"
"703","0.7569868086448466","0.7569868086448466","0.7569868086448466","0.981539517807455","0.981539517807455","0.981539517807455"
"704","0.756308431857847","0.756308431857847","0.756308431857847","0.9817445477358472","0.9817445477358472","0.9817445477358472"
"705","0.7589816516475785","0.7589816516475785","0.7589816516475785","0.9835140509373196","0.9835140509373196","0.9835140509373196"
"706","0.7560538234142034","0.7560538234142034","0.7560538234142034","0.9836531340508692","0.9836531340508692","0.9836531340508692"
"707","0.7556068232553586","0.7556068232553586","0.7556068232553586","0.9834337597487219","0.9834337597487219","0.9834337597487219"
"708","0.7551269524010997","0.7551269524010997","0.7551269524010997","0.983486524832669","0.983486524832669","0.983486524832669"
"709","0.7578169823660367","0.7578169823660367","0.7578169823660367","0.9841584239870756","0.9841584239870756","0.9841584239870756"
"710","0.758116040500711","0.758116040500711","0.758116040500711","0.9835676024100712","0.9835676024100712","0.9835676024100712"
"711","0.7562708282074068","0.7562708282074068","0.7562708282074068","0.9828122137292873","0.9828122137292873","0.9828122137292873"
"712","0.755403687079599","0.755403687079599","0.755403687079599","0.980227331971967","0.980227331971967","0.980227331971967"
"714","0.7555238123384038","0.7555238123384038","0.7555238123384038","","",""
"715","0.754891127772411","0.754891127772411","0.754891127772411","","",""
"716","0.7535443718570843","0.7535443718570843","0.7535443718570843","","",""
"717","0.7572840122571688","0.7572840122571688","0.7572840122571688","","",""
"718","0.7585662981993953","0.7585662981993953","0.7585662981993953","","",""
"719","0.7582961085582434","0.7582961085582434","0.7582961085582434","","",""
"720","0.7570386371950055","0.7570386371950055","0.7570386371950055","","",""
"721","0.7591357164486223","0.7591357164486223","0.7591357164486223","","",""
"722","0.7552673393865185","0.7552673393865185","0.7552673393865185","","",""
"723","0.7540832211584474","0.7540832211584474","0.7540832211584474","","",""
"724","0.7558595753934554","0.7558595753934554","0.7558595753934554","","",""
"725","0.7583838456540848","0.7583838456540848","0.7583838456540848","","",""
"726","0.754535631172977","0.754535631172977","0.754535631172977","","",""
"727","0.7546962802416488","0.7546962802416488","0.7546962802416488","","",""
"728","0.7550696034371929","0.7550696034371929","0.7550696034371929","","",""
"729","0.7563994746397809","0.7563994746397809","0.7563994746397809","","",""
"730","0.7547151150559683","0.7547151150559683","0.7547151150559683","","",""
"731","0.7525881455383406","0.7525881455383406","0.7525881455383406","","",""
"732","0.7553427956213606","0.7553427956213606","0.7553427956213606","","",""
"733","0.756758151031771","0.756758151031771","0.756758151031771","","",""
"734","0.752647293388929","0.752647293388929","0.752647293388929","","",""
"735","0.7544882081833212","0.7544882081833212","0.7544882081833212","","",""
"736","0.7575405932706449","0.7575405932706449","0.7575405932706449","","",""
"737","0.7558062107994944","0.7558062107994944","0.7558062107994944","","",""
"738","0.7584140561798403","0.7584140561798403","0.7584140561798403","","",""
"739","0.7542483731500459","0.7542483731500459","0.7542483731500459","","",""
"740","0.7560650486240176","0.7560650486240176","0.7560650486240176","","",""
"741","0.7553036705493139","0.7553036705493139","0.7553036705493139","","",""
"742","0.7570317547772455","0.7570317547772455","0.7570317547772455","","",""
"743","0.7572370739397969","0.7572370739397969","0.7572370739397969","","",""
"744","0.7572643632362088","0.7572643632362088","0.7572643632362088","","",""
"745","0.7543187476370042","0.7543187476370042","0.7543187476370042","","",""
"746","0.7542609421752876","0.7542609421752876","0.7542609421752876","","",""
"747","0.7556095119561301","0.7556095119561301","0.7556095119561301","","",""
"748","0.7538490188801781","0.7538490188801781","0.7538490188801781","","",""
"749","0.75278257045199","0.75278257045199","0.75278257045199","","",""
"750","0.7569383135986156","0.7569383135986156","0.7569383135986156","","",""
"751","0.7546336337633153","0.7546336337633153","0.7546336337633153","","",""
"752","0.7585497722654042","0.7585497722654042","0.7585497722654042","","",""
"753","0.7549079992895096","0.7549079992895096","0.7549079992895096","","",""
"754","0.7582498400087518","0.7582498400087518","0.7582498400087518","","",""
